date,area_I_0,area_O_0,area_I_1,area_O_1,area_I_2,area_O_2,area_I_3,area_O_3,area_I_4,area_O_4,area_I_5,area_O_5,area_I_6,area_O_6,area_I_7,area_O_7,area_I_8,area_O_8,area_I_9,area_O_9,area_I_10,area_O_10,area_I_11,area_O_11,area_I_12,area_O_12,area_I_13,area_O_13,area_I_14,area_O_14,area_I_15,area_O_15,area_I_16,area_O_16,area_I_17,area_O_17,area_I_18,area_O_18,area_I_19,area_O_19,area_I_20,area_O_20,area_I_21,area_O_21,area_I_22,area_O_22,area_I_23,area_O_23,area_I_24,area_O_24,area_I_25,area_O_25,area_I_26,area_O_26,area_I_27,area_O_27,area_I_28,area_O_28,area_I_29,area_O_29,area_I_30,area_O_30,area_I_31,area_O_31,area_I_32,area_O_32,area_I_33,area_O_33,area_I_34,area_O_34,area_I_35,area_O_35,area_I_36,area_O_36,area_I_37,area_O_37,area_I_38,area_O_38,area_I_39,area_O_39,area_I_40,area_O_40,area_I_41,area_O_41,area_I_42,area_O_42,area_I_43,area_O_43,area_I_44,area_O_44,area_I_45,area_O_45,area_I_46,area_O_46,area_I_47,area_O_47,area_I_48,area_O_48,area_I_49,area_O_49,area_I_50,area_O_50,area_I_51,area_O_51,area_I_52,area_O_52,area_I_53,area_O_53,area_I_54,area_O_54,area_I_55,area_O_55,area_I_56,area_O_56,area_I_57,area_O_57,area_I_58,area_O_58,area_I_59,area_O_59,area_I_60,area_O_60,area_I_61,area_O_61,area_I_62,area_O_62,area_I_63,area_O_63,area_I_64,area_O_64,area_I_65,area_O_65,area_I_66,area_O_66,area_I_67,area_O_67,area_I_68,area_O_68,area_I_69,area_O_69
2014-06-12T00:00:01,124,92,56,56,0,7,46,44,45,40,39,49,15,19,11,11,13,6,52,44,41,42,46,45,23,36,22,25,31,33,25,26,20,19,21,18,19,23,33,27,52,51,13,17,11,13,31,29,17,21,24,30,23,20,23,24,23,18,28,26,24,25,17,22,12,21,35,35,19,20,24,26,1,2,4,1,6,7,1,2,3,2,5,5,3,6,6,6,2,3,1,2,4,2,4,3,4,3,4,5,7,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,6,5,5,0,1,7,2,2,1,1,17,13,3,6,7,7,5,5,2,3,5,4,1,2
2014-05-25T00:00:01,23,19,1,9,0,3,21,19,48,44,9,6,7,8,4,5,16,21,10,8,46,51,26,32,1,4,9,13,12,10,6,8,4,5,9,7,17,21,6,10,16,10,7,6,5,7,19,17,31,32,29,9,10,8,3,8,13,7,7,7,5,8,10,9,18,16,7,7,12,12,1,2,2,2,2,4,12,12,4,2,1,3,0,0,0,0,4,2,9,11,1,0,0,4,4,2,1,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,7,2,2,1,1,0,0,11,7,2,3,2,4,0,0,2,3,0,1,7,5
2014-08-03T00:00:01,16,18,8,6,2,6,6,12,0,23,1,2,1,3,3,5,11,1,7,8,26,13,17,11,5,2,11,18,12,4,9,2,6,4,2,5,11,12,3,10,14,11,7,4,10,10,15,7,14,15,28,22,6,4,4,6,6,8,3,8,7,3,9,9,10,11,0,5,1,3,4,2,2,2,1,1,4,6,0,1,2,3,0,2,3,4,3,3,4,0,1,1,4,3,8,9,6,5,2,2,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,1,0,0,4,4,0,0,4,4,1,0,2,2,1,2,0,0,1,1,2,1
2014-08-07T00:00:01,149,101,59,60,11,11,54,60,0,52,44,46,25,23,7,12,17,15,48,46,61,49,42,30,26,39,35,49,27,20,25,24,24,14,15,21,23,25,27,23,59,39,14,31,11,8,27,22,50,42,36,34,30,19,32,30,26,23,30,29,25,22,26,18,16,28,0,31,23,28,20,19,6,4,0,3,8,7,2,3,3,4,3,3,5,9,4,3,5,4,4,4,5,3,3,3,7,5,5,4,7,8,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,3,4,3,3,2,1,0,1,2,11,7,4,4,4,4,4,3,0,4,3,3,1,3
2014-05-05T00:00:01,106,117,67,40,0,7,45,39,57,55,35,52,12,15,9,13,15,8,37,34,46,47,46,33,28,31,34,32,29,27,24,15,16,13,16,14,24,23,20,21,61,51,5,21,14,13,22,19,30,32,29,35,23,15,29,30,15,19,26,26,23,16,28,29,10,25,30,27,14,31,17,17,2,1,5,5,7,9,7,7,1,2,3,4,4,9,1,1,0,0,3,3,0,1,4,3,3,3,4,4,9,1,2,2,0,0,1,1,0,0,1,1,0,0,0,0,2,2,4,3,3,6,2,1,0,0,15,14,6,5,3,7,5,8,3,3,5,5,9,3
2014-08-19T00:00:01,161,91,66,64,3,6,38,44,46,54,47,49,28,27,9,16,8,8,54,53,48,38,52,58,33,43,32,32,25,24,22,27,21,18,8,18,27,33,29,20,50,40,10,22,24,21,29,27,36,38,35,35,17,17,32,28,14,22,26,27,21,18,20,28,14,27,34,27,16,35,18,16,3,2,6,5,7,8,4,4,5,4,2,1,2,4,1,1,1,1,1,0,3,5,4,4,3,4,1,4,2,0,0,3,2,1,0,0,1,1,3,1,1,1,0,0,7,4,7,6,4,3,2,5,1,3,21,15,7,7,9,9,6,9,0,3,7,5,2,4
2014-04-01T00:00:01,54,52,20,21,5,4,19,14,17,18,22,30,1,7,6,6,5,3,21,18,19,21,27,21,9,13,13,11,5,11,9,12,7,8,6,3,7,5,16,10,26,22,5,12,6,3,7,8,16,11,20,18,13,11,10,9,13,11,11,12,15,10,6,9,2,12,16,12,9,15,11,14,0,1,0,0,7,4,0,0,2,1,2,2,0,4,2,1,0,1,3,3,0,0,2,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,7,7,5,2,3,5,2,2,0,0,2,2,1,2
2014-07-07T00:00:01,142,97,56,53,6,4,60,55,49,54,57,50,22,21,12,14,11,10,43,39,46,42,39,48,25,35,29,38,22,27,19,18,19,19,20,12,22,21,24,27,59,51,0,22,10,13,29,29,26,31,31,24,11,13,24,25,24,20,19,20,22,20,14,17,15,27,28,32,21,28,26,26,2,3,9,6,5,7,1,1,3,4,2,3,2,4,5,4,1,1,1,1,3,2,4,4,1,3,3,3,5,1,1,2,0,0,0,0,1,0,1,1,3,2,0,1,2,2,4,0,5,7,2,4,3,3,21,21,6,6,7,8,9,9,6,5,7,6,3,4
2014-05-14T00:00:01,127,101,53,54,5,12,40,43,64,57,35,46,17,16,13,16,14,13,40,30,38,28,69,63,27,32,27,26,19,27,28,29,22,18,17,19,18,23,19,21,73,64,13,21,17,18,21,21,0,26,37,34,15,13,26,22,22,24,25,28,31,25,18,11,21,23,35,34,25,33,17,11,3,2,5,5,10,9,5,5,1,4,2,3,0,5,1,2,6,5,1,1,6,6,4,4,2,3,3,2,3,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,3,5,4,2,2,3,1,0,1,1,10,10,2,4,3,3,3,5,2,1,4,2,2,1
2014-08-28T00:00:01,160,95,74,69,5,7,53,52,47,59,60,63,18,22,11,17,14,8,48,47,46,41,62,68,29,48,32,46,26,23,25,37,18,17,30,23,24,22,28,24,63,57,12,18,23,14,28,28,38,39,35,26,23,13,26,30,25,21,36,28,25,34,21,15,8,31,31,46,16,32,18,20,2,2,7,5,4,7,1,1,3,1,4,4,3,5,2,3,1,3,4,3,1,2,6,1,3,5,1,2,12,8,7,6,0,0,0,0,0,0,1,2,0,0,0,0,0,3,2,3,1,0,3,1,1,0,17,11,2,1,9,5,6,7,0,8,2,2,0,2
2014-08-17T00:00:01,20,13,12,12,5,6,11,10,0,28,4,3,2,0,3,1,4,13,11,6,39,25,17,23,3,6,7,12,6,5,6,6,8,9,4,3,12,15,2,5,20,11,10,14,5,5,9,7,27,17,23,17,5,2,6,9,10,10,6,3,3,6,16,9,11,15,11,8,0,4,8,9,0,0,0,1,1,2,2,2,1,2,0,0,1,0,3,0,3,3,0,0,3,3,1,2,3,0,6,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,1,2,1,2,3,6,3,0,1,5,3,1,2,0,2,1,3,4,3
2014-03-23T00:00:01,13,9,7,5,5,3,12,10,32,26,4,2,6,6,2,5,2,2,15,15,40,40,14,11,3,3,5,6,5,7,1,4,5,6,1,1,9,13,2,0,9,11,11,15,1,2,10,6,25,23,13,16,10,15,5,5,5,5,5,4,9,4,4,4,8,13,9,8,1,3,2,1,0,0,0,0,2,4,2,3,1,1,2,0,1,2,0,1,7,5,0,0,4,1,4,4,0,0,2,1,2,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4,4,7,9,2,3,5,3,0,0,6,6,2,2,0,1,6,5,0,0,1,1,2,2
2014-03-17T00:00:01,112,91,48,39,5,7,32,36,48,46,42,48,10,10,5,7,12,6,37,44,42,35,42,45,22,33,17,22,18,15,13,20,15,11,20,23,17,14,17,23,59,43,15,19,14,12,15,11,31,35,25,19,18,15,23,21,15,17,20,17,24,27,29,26,12,26,29,29,12,23,13,15,0,0,0,0,5,5,2,0,1,3,4,1,1,4,2,1,0,0,1,1,2,1,1,0,4,6,1,2,5,3,2,1,0,0,1,2,0,0,0,0,0,1,1,0,2,3,1,1,1,3,1,1,2,0,13,12,2,2,8,7,1,4,3,3,3,2,1,0
2014-07-19T00:00:01,14,4,7,9,6,5,14,8,32,41,3,4,5,6,8,6,7,9,7,4,44,40,15,10,4,9,8,9,13,8,8,12,6,7,9,7,22,22,8,8,12,12,12,11,10,10,9,7,18,12,10,19,28,14,2,4,3,7,6,7,8,10,8,14,12,13,3,4,1,10,0,3,0,0,1,0,3,1,0,4,5,4,0,0,1,0,1,1,2,1,3,0,2,1,0,2,0,0,1,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,1,2,1,0,4,3,1,0,3,3,0,0,7,7,0,4,2,1,2,2,1,1,0,0,1,0
2014-08-11T00:00:01,169,108,48,49,3,6,65,54,0,42,48,54,27,28,9,15,13,6,40,41,56,49,42,51,26,30,42,48,25,24,26,22,29,22,14,14,23,18,28,23,53,32,13,23,10,17,32,33,25,32,40,34,28,27,30,27,21,17,29,21,24,18,26,23,8,25,11,28,12,34,20,20,2,1,4,5,8,9,3,3,4,5,4,4,5,7,0,0,2,2,4,1,6,5,5,8,3,3,4,5,6,2,0,2,1,0,0,0,1,1,1,0,0,0,0,0,2,4,4,3,4,3,1,0,3,3,16,11,7,6,5,6,5,4,0,5,5,6,1,2
2014-04-20T00:00:01,22,12,6,5,0,1,11,12,29,30,3,7,1,3,5,8,6,5,8,8,35,26,15,21,3,5,7,5,7,3,4,7,4,4,5,2,8,7,2,3,7,10,7,6,4,2,13,10,24,24,9,15,9,7,12,12,7,9,9,8,5,10,5,4,11,13,7,5,2,1,3,3,0,0,0,0,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,4,2,1,1,4,8,5,5,2,0,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,11,3,1,7,6,0,1,6,4,0,0,1,2,2,3,1,0,1,2,2,2
2014-06-09T00:00:01,152,118,58,57,0,10,53,59,48,45,40,55,12,20,9,14,10,9,53,39,48,38,65,50,29,37,29,39,19,24,26,34,22,21,18,18,21,26,31,28,60,49,16,21,14,19,25,15,36,37,37,31,26,25,30,27,13,13,35,24,20,21,26,26,14,28,39,34,19,42,24,25,3,2,3,5,4,4,0,0,5,2,5,4,4,7,6,7,2,1,2,1,4,4,4,3,4,4,5,7,7,6,1,2,1,0,0,0,0,0,0,0,1,1,0,0,7,9,4,1,2,3,2,2,3,4,13,16,5,4,8,6,5,5,4,3,7,7,0,0
2014-04-05T00:00:01,26,19,7,10,1,4,15,20,42,46,5,6,1,7,5,9,9,10,13,13,59,49,22,11,12,11,12,18,13,5,9,8,10,14,4,5,17,20,2,6,11,5,24,23,5,7,13,9,21,17,27,25,22,14,12,11,4,7,7,11,8,7,12,19,14,9,5,8,3,9,2,1,0,0,0,0,3,4,1,2,2,0,3,1,1,2,1,1,2,5,2,1,3,1,0,0,1,4,4,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,1,3,4,0,0,3,0,0,0,1,2,2,2,0,1
2014-06-05T00:00:01,123,99,55,57,0,6,40,43,41,47,47,50,9,11,9,12,9,2,44,40,44,42,45,43,30,43,29,36,29,28,23,16,21,20,23,24,16,19,19,20,67,53,12,18,20,16,18,21,29,34,43,43,21,20,23,19,30,21,30,24,28,23,24,35,12,27,39,36,23,27,19,17,5,6,4,6,4,4,3,6,1,1,2,2,4,13,5,5,4,1,1,0,7,7,4,2,2,2,9,6,6,2,1,1,0,0,1,1,0,0,0,0,1,1,0,0,6,4,2,4,3,3,7,3,1,2,17,16,6,5,5,5,3,5,4,4,4,5,1,3
2014-06-20T00:00:01,132,102,36,53,0,10,45,49,65,56,46,41,7,11,16,15,16,15,39,40,52,50,39,41,24,23,37,39,24,23,28,19,7,13,22,24,28,21,18,17,46,51,5,13,16,17,32,25,28,27,44,36,14,8,20,18,16,19,26,23,26,30,17,16,9,20,26,26,14,29,21,24,4,2,4,5,10,7,2,7,6,6,3,3,5,3,8,8,2,1,1,3,6,3,3,3,0,1,6,6,2,1,3,3,1,1,0,0,0,0,0,0,2,2,0,0,6,3,0,0,1,3,3,2,0,2,9,11,5,4,4,4,3,4,4,2,5,5,2,2
2014-06-07T00:00:01,27,24,11,11,0,1,17,10,37,42,2,2,1,2,2,9,9,6,11,12,32,26,14,10,4,7,8,11,8,6,5,3,11,11,3,5,18,20,7,9,10,13,11,11,5,7,7,13,23,17,18,12,6,7,7,10,9,6,3,3,17,15,6,7,10,13,7,2,6,9,6,4,2,2,2,5,6,5,2,2,2,3,1,1,2,2,1,1,3,1,4,7,2,4,1,3,7,2,3,5,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,3,2,1,2,2,2,1,0,1,3,0,0,2,2
2014-06-04T00:00:01,141,117,53,52,0,2,45,58,54,44,52,54,12,15,7,16,18,16,45,39,49,41,52,47,31,35,41,41,23,28,28,24,14,14,21,21,19,22,19,25,54,57,12,14,21,19,25,23,42,38,40,39,23,19,29,27,27,29,25,28,26,26,31,23,14,31,40,35,19,33,22,27,3,2,4,5,9,5,2,4,3,2,2,3,5,7,4,4,2,0,1,0,2,4,6,5,3,4,8,9,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3,3,3,2,1,2,1,0,0,14,21,11,7,7,3,4,6,7,4,6,7,4,5
2014-08-21T00:00:01,143,120,66,65,9,5,64,52,56,53,63,74,22,28,5,11,14,8,64,55,47,35,58,67,27,38,36,39,20,28,18,26,16,16,20,17,29,31,31,23,62,47,19,22,17,23,32,32,39,38,37,31,23,18,0,0,31,32,25,22,33,27,25,29,9,38,34,30,21,35,19,18,7,7,5,7,12,8,4,5,2,3,1,3,2,4,0,0,6,7,3,1,3,4,3,1,5,3,4,6,2,1,0,2,1,0,0,0,0,0,0,0,1,1,1,0,1,3,2,2,3,3,2,2,3,1,22,12,3,4,10,6,4,8,0,7,3,2,1,4
2014-04-29T00:00:01,99,85,58,52,0,6,59,55,59,60,45,50,13,18,11,12,16,12,42,42,48,40,78,68,26,43,37,29,22,34,17,22,24,19,25,14,21,28,16,17,51,46,15,20,16,23,13,21,37,34,42,35,25,24,30,21,24,26,27,29,32,20,23,26,17,20,34,33,15,33,19,14,3,3,4,5,9,10,0,1,1,2,0,0,2,5,5,2,0,0,2,2,6,5,1,4,2,3,3,3,7,5,2,1,0,0,1,0,0,2,0,1,1,0,0,0,5,5,0,1,2,3,1,1,2,1,8,10,8,7,7,5,2,2,3,3,5,5,2,2
2014-04-27T00:00:01,23,27,2,6,0,0,9,6,20,26,2,3,0,2,6,7,3,1,13,15,27,14,19,20,3,4,7,6,9,5,1,7,5,3,2,3,32,27,4,6,7,7,1,5,2,1,9,10,11,6,17,8,17,11,6,9,5,4,4,6,6,9,5,5,8,11,4,7,7,9,1,4,2,1,2,4,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,2,2,1,1,1,0,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,3,3,1,1,10,8,4,3,1,2,2,6,3,3,5,3,1,2
2014-05-04T00:00:01,22,13,4,10,0,3,9,5,28,31,5,1,5,0,6,5,7,9,17,16,38,34,16,5,3,5,8,8,14,11,6,5,4,5,2,2,16,22,6,5,12,14,12,7,2,7,16,14,18,16,16,15,7,2,5,8,5,9,1,0,11,8,13,15,5,18,9,13,9,16,1,5,0,0,2,2,0,1,5,5,0,0,0,0,3,3,5,2,1,1,0,0,10,8,10,10,3,3,5,3,3,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,4,0,0,1,2,3,1,0,0,1,1,1,0
2014-08-30T00:00:01,12,21,6,9,6,4,18,8,69,66,6,3,7,8,5,5,6,10,12,12,63,46,25,18,6,7,9,16,13,9,6,3,9,6,11,6,0,23,8,9,10,12,5,11,11,7,4,6,20,17,26,21,16,10,13,14,4,6,0,5,10,7,12,11,10,16,8,9,2,7,3,2,1,2,2,1,4,5,0,0,0,0,0,0,0,0,3,1,1,1,1,3,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,2,1,0,1,2,2,0,0,4,3,1,3
2014-04-14T00:00:01,105,81,53,51,0,11,39,36,50,43,43,50,11,13,7,11,10,5,41,33,36,38,50,47,22,24,21,25,18,27,14,18,11,15,23,20,14,14,24,26,51,41,14,24,12,8,21,8,32,27,28,32,17,17,21,20,18,20,24,23,27,22,20,18,5,20,33,35,20,32,16,13,0,0,5,5,6,6,5,5,2,4,4,5,0,8,2,4,1,2,2,2,3,2,4,2,6,3,2,1,5,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,2,3,3,1,1,2,2,0,0,2,14,14,7,4,5,7,2,3,5,3,3,4,2,3
2014-07-17T00:00:01,143,116,51,53,6,8,40,54,58,46,57,65,14,20,18,16,17,13,49,47,56,43,49,43,28,37,39,40,28,28,28,32,24,23,20,21,18,23,27,26,66,58,21,30,15,17,20,26,49,36,36,31,22,23,26,24,19,27,23,22,31,19,24,28,21,36,38,37,13,26,0,21,2,2,4,6,6,3,0,2,1,0,4,1,3,3,4,1,4,1,3,1,2,0,4,2,2,4,5,3,7,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,4,6,3,3,4,3,2,2,3,2,14,12,5,6,4,6,6,7,2,2,6,5,1,0
2014-07-28T00:00:01,145,90,67,54,4,10,56,59,62,56,54,53,21,25,10,17,15,15,41,40,48,36,69,67,20,31,38,44,17,18,20,32,19,19,26,14,24,26,24,28,75,44,23,21,13,14,30,27,38,49,42,41,19,19,23,25,10,13,22,28,21,20,23,23,14,22,0,42,22,32,18,21,3,3,8,6,5,7,0,2,2,2,3,2,2,5,6,4,0,3,1,0,4,4,5,1,2,2,5,5,3,1,1,2,0,1,0,0,0,0,0,0,3,1,1,1,4,4,8,6,3,6,2,3,1,1,19,15,6,7,8,9,7,10,3,1,5,4,1,1
2014-08-13T00:00:01,140,101,67,49,7,13,53,56,0,55,45,50,26,27,8,12,6,4,53,47,48,37,65,61,26,27,35,42,25,23,19,25,21,19,18,17,21,21,23,18,53,45,15,33,19,11,28,21,36,31,40,29,24,21,25,29,21,21,23,23,30,34,27,24,13,27,31,27,17,28,18,17,3,2,4,5,7,8,4,5,8,10,7,5,4,7,8,2,3,2,1,3,4,4,4,6,7,7,1,4,8,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,3,1,0,1,1,1,1,3,2,17,11,4,2,6,6,6,7,0,5,5,6,2,3
2014-07-10T00:00:01,131,107,69,67,4,4,41,40,60,41,58,63,9,13,13,13,15,7,53,42,50,41,22,49,20,31,31,34,21,21,20,24,21,18,18,13,31,32,24,20,66,61,15,22,13,11,20,24,33,35,39,30,29,24,34,26,17,27,26,26,32,21,0,17,10,29,33,32,15,28,25,18,3,5,8,8,2,3,5,5,3,5,2,1,0,4,5,5,4,4,3,2,5,4,1,1,3,3,3,5,3,2,1,1,0,0,0,0,0,0,1,1,0,0,2,2,5,5,1,1,2,2,2,1,1,2,12,13,9,7,8,8,3,3,3,2,8,9,2,3
2014-06-29T00:00:01,14,11,10,16,0,1,11,17,28,30,8,4,11,9,3,1,6,14,19,10,37,31,21,27,2,2,14,12,7,11,2,2,12,12,9,5,27,19,4,1,1,4,0,10,1,2,6,4,6,11,9,8,14,11,5,10,7,8,3,1,14,10,8,5,12,13,5,5,9,8,5,4,0,0,2,1,2,1,4,8,3,0,0,0,1,1,5,5,6,4,2,2,0,3,3,3,1,4,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3,1,2,5,2,1,0,0,4,1,2,1,2,4,0,2,7,7,0,0,3,3
